部件工作时长,累积量参数1,累积量参数2,转速信号1,转速信号2,压力信号1,压力信号2,温度信号,流量信号,电流信号,开关1信号,开关2信号,告警信号1,设备类型
172.7499999999992,3553.0,3334.5,12412.02,28264.1,73.73,368.29,67.9,135.34,2015.03,0.0,0.0,0.0,S26a
172.7499999999992,3553.0,3334.5,11938.95,27217.79,135.53,335.51,67.9,130.31,2015.27,0.0,0.0,0.0,S26a
172.7499999999992,3553.0,3334.5,11940.69,27220.72,133.51,334.78,67.9,133.85,2015.21,0.0,0.0,0.0,S26a
172.7499999999992,3553.0,3334.5,11937.93,27217.43,132.6,333.85,67.9,134.61,2015.13,0.0,0.0,0.0,S26a
172.7499999999992,3553.0,3334.5,5205.41,11844.88,76.64,373.3,67.9,136.75,2015.29,0.0,0.0,0.0,S26a
172.7499999999992,3569.5,3354.0,9629.96,21928.26,73.93,370.62,67.3,135.14,2015.07,0.0,0.0,0.0,S26a
172.7499999999992,3569.5,3354.0,8196.58,18660.53,73.47,370.87,67.3,132.7,2015.09,0.0,0.0,0.0,S26a
172.7499999999992,3569.5,3354.0,5208.54,4465.07,34.11,370.62,67.3,134.38,2015.03,0.0,0.0,0.0,S26a
172.7499999999992,3569.5,3354.0,6019.91,13707.7,75.73,373.29,67.3,132.39,2015.08,0.0,0.0,0.0,S26a
175.24999999999977,3580.5,3367.0,6010.62,13695.36,74.93,374.38,65.7,136.21,2015.24,0.0,0.0,0.0,S26a
175.24999999999977,3580.5,3367.0,6008.51,13694.04,73.06,373.1,65.7,133.73,2015.28,0.0,0.0,0.0,S26a
175.24999999999977,3580.5,3367.0,5236.23,11919.07,74.88,372.81,65.7,134.19,2015.24,0.0,0.0,0.0,S26a
175.24999999999977,3580.5,3367.0,5232.59,11919.98,73.92,372.82,65.7,135.72,2015.14,0.0,0.0,0.0,S26a
175.24999999999977,3580.5,3367.0,5229.89,11907.33,73.75,372.99,70.4,132.67,2015.03,0.0,0.0,0.0,S26a
175.24999999999977,3580.5,3367.0,11547.26,26184.28,330.43,384.8,70.4,132.36,2015.27,0.0,0.0,0.0,S26a
175.24999999999977,3580.5,3367.0,11676.71,25709.09,197.19,279.28,70.4,135.2,2015.29,0.0,0.0,0.0,S26a
175.24999999999977,3580.5,3367.0,10293.09,23297.0,297.58,386.71,70.4,132.94,2015.22,0.0,0.0,0.0,S26a
185.2499999999992,3608.0,3399.5,10742.22,24137.18,255.67,276.51,65.2,92.58,1909.74,1.0,0.0,0.0,S26a
185.2499999999992,3608.0,3399.5,10329.15,23378.69,324.35,383.71,65.2,94.86,1909.76,1.0,0.0,0.0,S26a
185.2499999999992,3608.0,3399.5,10304.96,23392.29,265.42,385.17,65.2,94.64,1909.72,1.0,0.0,0.0,S26a
185.2499999999992,3608.0,3399.5,12424.16,28313.67,73.22,184.36,65.2,89.34,1909.89,1.0,0.0,0.0,S26a
192.74999999999807,3635.5,3432.0,12544.72,28560.94,80.85,379.3,65.5,75.72,1730.03,0.0,0.0,0.0,S26a
192.74999999999807,3635.5,3432.0,12545.89,28564.57,78.94,379.47,65.5,76.52,1729.85,0.0,0.0,0.0,S26a
192.74999999999807,3635.5,3432.0,5188.07,11765.39,75.33,372.65,65.5,75.46,1729.96,0.0,0.0,0.0,S26a
192.74999999999807,3635.5,3432.0,5201.09,11846.35,73.56,374.22,65.5,76.01,1729.82,0.0,0.0,0.0,S26a
192.74999999999807,3635.5,3432.0,10077.61,23079.28,288.81,354.31,65.5,78.58,1730.01,0.0,0.0,0.0,S26a
172.99999999999898,3652.0,3451.5,10004.39,23244.2,277.2,333.98,66.2,81.91,1878.63,1.0,0.0,0.0,S26a
172.99999999999898,3652.0,3451.5,10272.98,23268.76,278.29,380.85,66.2,83.11,1878.65,1.0,0.0,0.0,S26a
172.99999999999898,3652.0,3451.5,10136.48,23461.28,237.78,289.19,66.2,88.5,1878.87,1.0,0.0,0.0,S26a
172.99999999999898,3652.0,3451.5,10208.6,23305.89,226.68,315.07,66.2,86.84,1878.72,1.0,0.0,0.0,S26a
174.24999999999784,3679.5,3484.0,10336.26,23561.09,247.06,382.03,66.0,60.04,1488.0,1.0,0.0,0.0,S26a
174.24999999999784,3679.5,3484.0,10568.32,23713.54,209.06,359.44,66.0,62.02,1488.12,1.0,0.0,0.0,S26a
174.24999999999784,3679.5,3484.0,10306.31,23344.04,258.94,378.17,66.0,57.76,1488.26,1.0,0.0,0.0,S26a
174.24999999999784,3679.5,3484.0,5202.57,11845.16,74.47,370.96,66.0,62.07,1488.24,1.0,0.0,0.0,S26a
175.0,3696.0,3503.5,5202.55,11849.78,73.66,373.82,65.7,54.8,1429.33,0.0,0.0,0.0,S26a
175.0,3696.0,3503.5,10400.46,23739.42,277.83,383.81,65.7,56.66,1429.33,0.0,0.0,0.0,S26a
175.0,3696.0,3503.5,10333.78,23535.19,231.42,344.23,65.7,52.48,1429.26,0.0,0.0,0.0,S26a
175.0,3696.0,3503.5,10491.77,23844.11,231.73,370.4,65.7,57.19,1429.4,0.0,0.0,0.0,S26a
175.9999999999991,3718.0,3529.5,10593.73,23873.18,194.81,328.94,64.8,72.29,1655.57,1.0,0.0,0.0,S26a
175.9999999999991,3718.0,3529.5,10371.95,23571.86,241.81,381.37,64.8,71.98,1655.64,1.0,0.0,0.0,S26a
175.9999999999991,3718.0,3529.5,10260.65,23462.85,262.22,330.57,64.8,70.75,1655.56,1.0,0.0,0.0,S26a
175.9999999999991,3718.0,3529.5,10269.43,23402.68,271.61,356.85,64.8,67.35,1655.54,1.0,0.0,0.0,S26a
177.24999999999795,3745.5,3562.0,10651.24,24325.56,142.64,306.54,65.2,84.65,1835.46,1.0,0.0,0.0,S26a
177.24999999999795,3745.5,3562.0,5202.81,11849.41,73.95,373.93,65.2,85.86,1835.2,1.0,0.0,0.0,S26a
177.24999999999795,3745.5,3562.0,5203.53,11844.67,73.0,372.46,65.2,82.86,1835.42,1.0,0.0,0.0,S26a
177.24999999999795,3745.5,3562.0,9827.6,22457.27,950.44,371.17,65.2,85.96,1835.44,1.0,0.0,0.0,S26a
177.49999999999773,3756.5,3575.0,12318.17,27925.61,953.88,322.38,65.9,79.81,985.83,1.0,0.0,0.0,S26a
177.49999999999773,3756.5,3575.0,12318.19,27927.21,953.24,324.28,65.9,79.54,985.89,1.0,0.0,0.0,S26a
177.49999999999773,3756.5,3575.0,5132.43,11881.02,74.65,374.47,65.9,79.38,986.09,1.0,0.0,0.0,S26a
177.49999999999773,3756.5,3575.0,12106.75,27506.92,113.36,371.38,65.9,84.13,985.95,1.0,0.0,0.0,S26a
177.49999999999773,3756.5,3575.0,10496.09,23813.33,260.34,374.25,65.9,80.5,985.82,1.0,0.0,0.0,S26a
177.99999999999727,3778.5,3601.0,10348.56,23549.06,245.44,330.7,65.7,77.08,1761.06,1.0,0.0,0.0,S26a
177.99999999999727,3778.5,3601.0,10482.59,23881.99,230.07,368.92,65.7,80.14,1761.04,1.0,0.0,0.0,S26a
177.99999999999727,3778.5,3601.0,9142.09,20880.41,72.56,373.51,65.7,76.85,1760.84,1.0,0.0,0.0,S26a
177.99999999999727,3778.5,3601.0,9226.85,21003.5,70.93,371.81,65.7,77.76,1760.82,1.0,0.0,0.0,S26a
178.49999999999966,3795.0,3620.5,9028.88,20929.53,68.32,385.17,64.9,57.44,1429.34,0.0,0.0,0.0,S26a
178.49999999999966,3795.0,3620.5,10029.84,22860.98,219.81,370.31,64.9,54.08,1429.38,0.0,0.0,0.0,S26a
178.49999999999966,3795.0,3620.5,10018.97,22861.88,953.39,372.4,64.9,55.93,1429.28,0.0,0.0,0.0,S26a
178.49999999999966,3795.0,3620.5,12308.39,28012.27,150.99,305.95,64.9,56.02,1429.3,0.0,0.0,0.0,S26a
179.49999999999875,3817.0,3646.5,12835.35,28625.2,159.12,279.53,64.5,62.11,1519.23,1.0,0.0,0.0,S26a
179.49999999999875,3817.0,3646.5,12441.61,28373.21,251.35,380.74,64.5,63.79,1519.28,1.0,0.0,0.0,S26a
179.49999999999875,3817.0,3646.5,12723.72,28587.84,792.44,369.02,64.5,58.74,1519.03,1.0,0.0,0.0,S26a
179.49999999999875,3817.0,3646.5,11963.9,27288.4,189.97,373.52,64.5,59.51,1519.03,1.0,0.0,0.0,S26a
180.24999999999807,3839.0,3672.5,12397.54,28216.67,129.22,381.53,66.9,135.67,2015.18,1.0,0.0,0.0,S26a
180.24999999999807,3839.0,3672.5,10505.41,24518.8,287.26,323.13,66.9,134.19,2015.14,1.0,0.0,0.0,S26a
180.24999999999807,3839.0,3672.5,12090.23,27085.52,195.35,335.43,66.9,135.07,2015.05,1.0,0.0,0.0,S26a
180.24999999999807,3839.0,3672.5,5201.18,11847.62,75.35,374.65,66.9,136.82,2015.18,1.0,0.0,0.0,S26a
180.7499999999976,3855.5,3692.0,5201.92,11845.18,76.15,372.81,69.5,106.46,2015.05,0.0,0.0,0.0,S26a
180.7499999999976,3855.5,3692.0,5194.81,11812.38,74.53,370.94,69.5,103.48,2015.13,0.0,0.0,0.0,S26a
180.7499999999976,3855.5,3692.0,5206.08,11849.51,74.46,371.58,69.5,101.13,2015.12,0.0,0.0,0.0,S26a
180.7499999999976,3855.5,3692.0,5202.08,11848.11,74.15,374.1,69.5,105.31,2015.12,0.0,0.0,0.0,S26a
180.7499999999976,3861.0,3698.5,5208.99,11849.78,72.65,373.87,73.2,106.22,2015.02,0.0,0.0,0.0,S26a
180.7499999999976,3861.0,3698.5,5208.08,11845.9,73.87,374.39,73.2,100.79,2015.11,0.0,0.0,0.0,S26a
180.7499999999976,3861.0,3698.5,5203.56,11844.36,75.51,374.08,73.2,105.85,2015.16,0.0,0.0,0.0,S26a
180.7499999999976,3861.0,3698.5,5226.91,11869.41,74.14,374.6,73.2,104.93,2015.07,0.0,0.0,0.0,S26a
180.7499999999976,3861.0,3698.5,5202.72,11846.71,72.73,374.23,73.2,105.37,2015.12,0.0,0.0,0.0,S26a
180.7499999999976,3866.5,3705.0,10933.22,24808.25,959.74,370.41,73.6,100.76,986.05,0.0,0.0,0.0,S26a
180.7499999999976,3866.5,3705.0,9688.78,22024.0,267.26,327.24,73.6,100.79,985.99,0.0,0.0,0.0,S26a
180.7499999999976,3866.5,3705.0,9865.66,22527.54,197.17,278.22,73.6,105.03,985.98,0.0,0.0,0.0,S26a
180.7499999999976,3866.5,3705.0,9832.58,22382.43,225.36,382.6,73.6,101.04,986.08,0.0,0.0,0.0,S26a
181.99999999999932,3888.5,3731.0,9733.93,22118.7,221.74,377.32,64.6,61.62,1550.26,1.0,0.0,0.0,S26a
181.99999999999932,3888.5,3731.0,9577.72,22012.59,224.57,300.99,64.6,60.09,1550.06,1.0,0.0,0.0,S26a
181.99999999999932,3888.5,3731.0,9873.88,22360.13,219.18,385.25,64.6,63.18,1550.06,1.0,0.0,0.0,S26a
181.99999999999932,3888.5,3731.0,9786.28,22312.67,228.74,370.78,64.6,64.1,1550.07,1.0,0.0,0.0,S26a
183.24999999999818,3910.5,3757.0,9617.33,22044.74,219.74,307.25,63.3,54.24,1460.22,1.0,0.0,0.0,S26a
183.24999999999818,3910.5,3757.0,9690.42,22037.25,225.41,321.74,63.3,60.16,1460.2,1.0,0.0,0.0,S26a
183.24999999999818,3910.5,3757.0,5205.77,11845.58,75.34,371.39,63.3,56.09,1460.11,1.0,0.0,0.0,S26a
183.24999999999818,3910.5,3757.0,5202.66,11848.85,76.2,372.76,63.3,56.66,1460.33,1.0,0.0,0.0,S26a
183.9999999999975,3921.5,3770.0,5206.24,11845.46,74.0,373.38,64.0,66.42,1593.61,0.0,0.0,0.0,S26a
183.9999999999975,3921.5,3770.0,5202.42,11848.42,75.32,374.36,64.0,66.25,1593.45,0.0,0.0,0.0,S26a
183.9999999999975,3921.5,3770.0,5201.55,11846.45,74.68,373.15,64.0,65.82,1593.63,0.0,0.0,0.0,S26a
183.9999999999975,3921.5,3770.0,5203.52,11846.7,75.12,370.33,64.0,67.66,1593.41,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5202.98,11833.64,75.82,374.73,67.8,65.84,1593.59,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5203.92,11846.11,75.71,374.3,67.8,64.7,1593.65,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5203.81,11844.18,77.01,374.8,67.8,67.88,1593.66,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5200.56,11860.05,76.15,374.65,67.8,63.78,1593.65,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5204.73,11847.73,73.26,374.24,68.6,65.88,1593.41,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5205.44,11845.84,73.06,374.0,68.6,65.75,1593.67,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5203.46,11847.3,73.7,374.81,68.6,64.98,1593.63,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5206.07,11857.86,74.77,370.59,68.6,66.81,1593.46,0.0,0.0,0.0,S26a
183.9999999999975,3927.0,3776.5,5205.16,11844.21,74.1,372.65,68.6,66.13,1593.68,0.0,0.0,0.0,S26a
183.9999999999975,3932.5,3783.0,5195.12,11835.38,73.62,374.19,68.8,64.2,1593.53,0.0,0.0,0.0,S26a
183.9999999999975,3932.5,3783.0,5180.85,11811.74,75.53,374.04,68.8,67.55,1593.62,0.0,0.0,0.0,S26a
183.9999999999975,3932.5,3783.0,5211.0,11845.79,75.42,373.51,68.8,63.92,1593.55,0.0,0.0,0.0,S26a
183.9999999999975,3932.5,3783.0,12017.64,27038.19,148.2,276.11,68.8,69.23,1593.48,0.0,0.0,0.0,S26a
184.4999999999999,3943.5,3796.0,12018.34,27110.39,142.91,284.04,60.9,105.75,2015.28,1.0,0.0,0.0,S26a
184.4999999999999,3943.5,3796.0,10460.2,23869.51,136.91,287.67,60.9,103.15,2015.02,1.0,0.0,0.0,S26a
184.4999999999999,3943.5,3796.0,10249.79,23365.66,233.79,382.17,60.9,103.69,2015.02,1.0,0.0,0.0,S26a
184.4999999999999,3943.5,3796.0,10201.16,23340.55,238.64,371.31,60.9,101.75,2015.1,1.0,0.0,0.0,S26a
200.24999999999977,3971.0,3828.5,10313.49,23354.47,242.44,385.75,60.5,63.71,1578.03,1.0,0.0,0.0,S26a
200.24999999999977,3971.0,3828.5,12297.36,28154.06,130.94,294.95,60.5,67.83,1578.2,1.0,0.0,0.0,S26a
200.24999999999977,3971.0,3828.5,9403.95,21360.13,254.72,338.04,60.5,63.49,1578.13,1.0,0.0,0.0,S26a
200.24999999999977,3971.0,3828.5,5201.36,11846.05,75.03,374.02,60.5,62.1,1578.13,1.0,0.0,0.0,S26a
207.74999999999864,3987.5,3848.0,5206.02,11848.61,75.53,374.46,61.1,69.33,1655.49,0.0,0.0,0.0,S26a
207.74999999999864,3987.5,3848.0,9849.95,22371.94,247.58,352.93,61.1,67.77,1655.48,0.0,0.0,0.0,S26a
207.74999999999864,3987.5,3848.0,12544.52,28477.1,172.76,279.7,61.1,71.98,1655.55,0.0,0.0,0.0,S26a
207.74999999999864,3987.5,3848.0,12472.92,28405.88,237.99,384.61,61.1,70.48,1655.43,0.0,0.0,0.0,S26a
217.74999999999807,4009.5,3874.0,12382.21,28216.56,234.79,374.65,61.3,40.87,1249.58,1.0,0.0,0.0,S26a
217.74999999999807,4009.5,3874.0,12411.98,28349.48,223.15,383.59,61.3,43.95,1249.46,1.0,0.0,0.0,S26a
217.74999999999807,4009.5,3874.0,12131.11,27708.31,230.45,343.95,61.3,45.05,1249.49,1.0,0.0,0.0,S26a
217.74999999999807,4009.5,3874.0,12600.42,28457.04,185.38,361.45,61.3,41.68,1249.44,1.0,0.0,0.0,S26a
198.7499999999983,4031.5,3900.0,12028.54,27663.95,418.79,372.09,62.3,46.05,1354.71,1.0,0.0,0.0,S26a
198.7499999999983,4031.5,3900.0,12030.19,27662.58,418.95,370.49,62.3,52.12,1354.76,1.0,0.0,0.0,S26a
198.7499999999983,4031.5,3900.0,12316.49,27675.64,263.33,378.86,62.3,49.66,1354.83,1.0,0.0,0.0,S26a
198.7499999999983,4031.5,3900.0,10966.3,25780.58,303.01,287.29,62.3,48.04,1354.79,1.0,0.0,0.0,S26a
198.7499999999983,4031.5,3900.0,12400.94,28253.44,944.53,371.21,62.3,51.23,1354.81,1.0,0.0,0.0,S26a
199.4999999999976,4059.0,3932.5,12008.19,27132.4,293.82,386.01,63.5,88.97,1940.73,1.0,0.0,0.0,S26a
199.4999999999976,4059.0,3932.5,5203.52,11847.53,75.89,374.41,63.5,87.86,1940.87,1.0,0.0,0.0,S26a
199.4999999999976,4059.0,3932.5,5205.84,11847.95,75.58,373.26,63.5,92.2,1940.84,1.0,0.0,0.0,S26a
199.4999999999976,4059.0,3932.5,10048.06,22875.35,260.41,350.01,63.5,89.6,1940.67,1.0,0.0,0.0,S26a
200.24999999999977,4081.0,3958.5,10002.56,22838.25,244.4,345.55,64.3,74.83,1760.96,1.0,0.0,0.0,S26a
200.24999999999977,4081.0,3958.5,9856.39,22789.86,230.21,298.3,64.3,78.15,1760.99,1.0,0.0,0.0,S26a
200.24999999999977,4081.0,3958.5,10013.92,22805.39,232.67,306.64,64.3,78.04,1761.07,1.0,0.0,0.0,S26a
200.24999999999977,4081.0,3958.5,10243.47,23476.86,197.0,281.8,64.3,80.36,1760.97,1.0,0.0,0.0,S26a
201.49999999999864,4103.0,3984.5,10203.75,23211.18,250.75,369.68,64.3,65.91,1636.9,1.0,0.0,0.0,S26a
201.49999999999864,4103.0,3984.5,10438.15,23609.57,156.71,275.33,64.3,71.54,1636.84,1.0,0.0,0.0,S26a
201.49999999999864,4103.0,3984.5,5201.69,11847.21,76.02,371.4,64.3,65.87,1636.99,1.0,0.0,0.0,S26a
201.49999999999864,4103.0,3984.5,10264.82,22992.65,178.66,314.3,64.3,66.63,1637.1,1.0,0.0,0.0,S26a
202.24999999999795,4119.5,4004.0,9860.36,22444.54,211.72,310.23,63.9,67.28,1578.16,1.0,0.0,0.0,S26a
202.24999999999795,4119.5,4004.0,9930.4,22573.86,212.97,381.48,63.9,65.56,1578.07,1.0,0.0,0.0,S26a
202.24999999999795,4119.5,4004.0,9980.07,22752.75,224.91,382.84,63.9,66.06,1578.18,1.0,0.0,0.0,S26a
202.24999999999795,4119.5,4004.0,10139.79,23080.86,172.5,270.84,63.9,67.06,1577.9,1.0,0.0,0.0,S26a
203.49999999999966,4147.0,4036.5,9665.53,22431.88,237.55,298.86,63.4,72.16,1655.46,1.0,0.0,0.0,S26a
203.49999999999966,4147.0,4036.5,9354.11,20548.99,994.45,370.72,63.4,70.41,1655.54,1.0,0.0,0.0,S26a
203.49999999999966,4147.0,4036.5,11832.9,26965.96,74.93,373.12,63.4,66.37,1655.59,1.0,0.0,0.0,S26a
203.49999999999966,4147.0,4036.5,5205.8,11848.93,73.06,374.68,63.4,73.34,1655.55,1.0,0.0,0.0,S26a
203.9999999999992,4163.5,4056.0,5201.56,11848.57,73.13,372.8,64.8,63.7,1550.3,0.0,0.0,0.0,S26a
203.9999999999992,4163.5,4056.0,5205.45,11848.89,74.09,374.08,64.8,62.54,1550.28,0.0,0.0,0.0,S26a
203.9999999999992,4163.5,4056.0,5204.7,11847.2,74.18,374.2,64.8,65.55,1550.07,0.0,0.0,0.0,S26a
203.9999999999992,4163.5,4056.0,9827.98,22371.21,69.66,370.31,64.8,61.09,1550.26,0.0,0.0,0.0,S26a
203.9999999999992,4163.5,4056.0,12850.81,28393.11,181.55,274.36,64.8,62.36,1550.2,0.0,0.0,0.0,S26a
204.49999999999875,4180.0,4075.5,9433.84,21437.74,143.49,278.69,63.6,62.87,1593.4,1.0,0.0,0.0,S26a
204.49999999999875,4180.0,4075.5,9330.05,21072.26,238.77,386.02,63.6,64.73,1593.62,1.0,0.0,0.0,S26a
204.49999999999875,4180.0,4075.5,9299.72,21000.76,230.25,385.27,63.6,62.78,1593.67,1.0,0.0,0.0,S26a
204.49999999999875,4180.0,4075.5,9221.32,21002.6,215.53,382.57,63.6,67.37,1593.56,1.0,0.0,0.0,S26a
205.7499999999976,4196.5,4095.0,9044.98,20763.16,227.19,318.32,62.8,61.13,1519.24,1.0,0.0,0.0,S26a
205.7499999999976,4196.5,4095.0,9373.23,21168.48,237.08,378.2,62.8,59.92,1519.11,1.0,0.0,0.0,S26a
205.7499999999976,4196.5,4095.0,9312.15,21108.85,251.11,371.17,62.8,62.57,1519.25,1.0,0.0,0.0,S26a
205.7499999999976,4196.5,4095.0,9257.18,21087.9,136.19,295.05,62.8,60.77,1519.03,1.0,0.0,0.0,S26a
206.99999999999932,4224.0,4127.5,9069.23,21001.24,184.6,345.26,62.2,75.37,1773.37,1.0,0.0,0.0,S26a
206.99999999999932,4224.0,4127.5,10189.23,23417.31,164.72,353.75,62.2,77.63,1773.39,1.0,0.0,0.0,S26a
206.99999999999932,4224.0,4127.5,10336.84,23740.09,166.98,333.7,62.2,76.01,1773.31,1.0,0.0,0.0,S26a
206.99999999999932,4224.0,4127.5,5200.69,11849.73,67.89,372.77,62.2,76.87,1773.28,1.0,0.0,0.0,S26a
207.9999999999984,4240.5,4147.0,5200.34,11857.14,69.59,373.83,62.6,85.85,629.52,0.0,0.0,0.0,S26a
207.9999999999984,4240.5,4147.0,5201.74,11846.49,68.56,373.08,62.6,82.21,629.59,0.0,0.0,0.0,S26a
207.9999999999984,4240.5,4147.0,5205.11,11845.74,70.88,373.7,62.6,83.41,629.58,0.0,0.0,0.0,S26a
207.9999999999984,4240.5,4147.0,5205.68,11849.4,72.46,372.96,62.6,87.54,629.54,0.0,0.0,0.0,S26a
207.9999999999984,4240.5,4147.0,5206.15,11847.84,72.69,374.61,57.8,86.56,635.79,0.0,0.0,0.0,S26a
207.9999999999984,4240.5,4147.0,5203.97,11834.87,71.34,374.54,57.8,83.38,635.77,0.0,0.0,0.0,S26a
207.9999999999984,4240.5,4147.0,5203.29,11845.41,75.02,374.28,57.8,84.08,635.62,0.0,0.0,0.0,S26a
207.9999999999984,4240.5,4147.0,5202.55,11849.65,75.34,372.79,57.8,84.04,635.66,0.0,0.0,0.0,S26a
207.9999999999984,4246.0,4153.5,5202.68,11845.6,76.84,373.46,55.1,87.47,632.52,0.0,0.0,0.0,S26a
207.9999999999984,4246.0,4153.5,5202.66,11849.03,75.63,374.59,55.1,84.15,632.61,0.0,0.0,0.0,S26a
207.9999999999984,4246.0,4153.5,5205.95,11847.64,76.08,375.08,55.1,83.55,632.65,0.0,0.0,0.0,S26a
207.9999999999984,4246.0,4153.5,5211.78,11849.19,78.57,372.78,55.1,85.76,632.46,0.0,0.0,0.0,S26a
207.9999999999984,4246.0,4153.5,5205.1,11846.04,86.62,374.65,55.1,88.36,632.69,0.0,0.0,0.0,S26a
207.9999999999984,4251.5,4160.0,5200.45,11848.37,83.82,373.91,52.7,83.23,635.72,0.0,0.0,0.0,S26a
207.9999999999984,4251.5,4160.0,5201.03,11844.41,84.17,374.18,52.7,88.19,635.52,0.0,0.0,0.0,S26a
207.9999999999984,4251.5,4160.0,5206.12,11847.03,86.22,373.74,52.7,85.53,635.77,0.0,0.0,0.0,S26a
207.9999999999984,4251.5,4160.0,9970.93,21408.34,602.38,313.05,52.7,84.51,635.63,0.0,0.0,0.0,S26a
208.24999999999818,4251.5,4160.0,5216.9,11895.46,75.76,372.87,53.0,86.93,1878.61,0.0,0.0,0.0,S26a
208.24999999999818,4251.5,4160.0,5205.73,11848.38,77.94,374.43,53.0,83.67,1878.64,0.0,0.0,0.0,S26a
208.24999999999818,4251.5,4160.0,5201.99,11844.95,77.2,373.89,53.0,85.77,1878.68,0.0,0.0,0.0,S26a
208.24999999999818,4251.5,4160.0,5194.82,11847.61,75.1,372.97,53.0,84.44,1878.87,0.0,0.0,0.0,S26a
208.24999999999818,4257.0,4166.5,5212.55,11861.55,78.02,372.72,56.9,84.07,1878.72,0.0,0.0,0.0,S26a
208.24999999999818,4257.0,4166.5,5205.14,11845.74,75.67,373.33,56.9,88.33,1878.62,0.0,0.0,0.0,S26a
208.24999999999818,4257.0,4166.5,5214.21,11846.33,74.67,374.11,56.9,86.29,1878.64,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,4101.58,5.44,8.35,219.17,56.6,83.14,859.0,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,4099.64,5.17,9.02,219.17,56.6,80.67,858.9,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,4096.68,4.44,8.3,219.43,56.6,80.18,858.79,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,4096.5,4.67,7.76,220.59,56.6,82.07,858.82,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,4097.28,1.71,7.59,219.64,56.6,83.28,858.85,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,4100.79,2.98,9.77,219.13,56.6,84.35,858.96,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,4097.78,4.69,9.83,220.78,56.6,79.9,858.72,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,12411.77,28237.48,956.94,370.51,56.6,82.36,858.81,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,11171.4,25909.7,336.27,378.59,56.6,85.38,858.81,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,8245.31,18604.0,333.66,378.91,56.6,84.15,858.83,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,8261.91,18600.42,255.31,377.19,56.6,81.27,858.86,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,8261.25,18603.21,255.48,376.15,56.6,79.89,858.82,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,8069.12,18385.35,202.04,300.98,56.6,82.71,858.81,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,7937.42,18257.3,202.04,293.93,56.6,81.29,858.72,0.0,0.0,0.0,S26a
208.24999999999818,4262.5,4173.0,8506.04,18888.27,160.29,300.28,56.6,84.51,858.93,0.0,0.0,0.0,S26a
220.24999999999864,4301.0,4218.5,7968.64,18387.09,221.99,294.72,55.1,69.75,1608.91,1.0,0.0,0.0,S26a
220.24999999999864,4301.0,4218.5,7978.46,18761.05,234.37,278.85,55.1,69.44,1608.93,1.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,5132.55,232.56,69.27,254.15,55.1,67.53,818.62,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,5130.47,232.91,70.35,254.34,55.1,70.14,818.48,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,5130.15,229.87,67.84,254.37,55.1,71.0,818.57,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,5129.69,230.89,69.02,253.72,55.1,69.26,818.48,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,5128.7,229.23,68.7,253.33,55.1,66.88,818.64,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,5130.64,228.82,68.89,254.49,55.1,65.39,818.63,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,5128.1,228.37,69.35,254.41,55.1,66.63,818.52,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,12336.96,27845.69,264.0,387.48,55.1,66.25,818.51,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,12310.1,28059.26,72.53,376.2,55.1,71.84,818.54,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,11003.52,24735.07,73.52,375.86,55.1,66.89,818.62,0.0,0.0,0.0,S26a
222.7499999999992,4312.0,4231.5,11006.09,24745.37,151.15,274.11,55.1,69.87,818.52,0.0,0.0,0.0,S26a
